"","id","host_id","host_location","host_response_time","host_response_rate","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","zipcode","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","daily_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","TV","WiFi","Air_Condition","Wheelchair_accessible","Kitchen","Breakfast","Elevator","Heating","Washer","Iron","Host_greets_you","Paid_parking_on_premises","Luggage_dropoff_allowed","Long_term_stays_allowed","Doorman","Pets_allowed","Smoking_allowed","Suitable_for_events","24_hour_check_in"
"91","1642286",8718953,"1","1",57,"0",1,"1","1","1",20123,45.45929,9.17112,"Entire home/apt",2,3,1,2,"1",53,66,57,1,10,2,6,27,27,219,146,95,10,10,10,10,10,9,"1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0"
"92","1658199",387110,"1","1",57,"0",3,"1","1","1",20121,45.47139,9.1919,"Entire home/apt",2,3,1,1,"1",110,1,45,1,0,2,27,57,87,362,48,92,9,9,9,10,10,9,"0","0","1","1","1","1","0","0","1","0","1","1","1","1","1","0","0","1","0","0","0","1","0"
"93","1668132",6694584,"1","1",57,"0",8,"1","1","1",20121,45.47306,9.18583,"Entire home/apt",3,3,1,3,"1",140,102,69,2,34,5,30,60,90,365,84,94,9,10,10,10,10,9,"0","0","0","0","1","1","1","0","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"94","1739580",9159708,"0","1",57,"1",2,"1","1","1",20123,45.46663,9.17635,"Entire home/apt",6,5,3,6,"1",130,1,80,2,55,2,29,59,84,348,34,99,10,10,10,10,10,10,"0","1","0","0","0","1","1","0","1","0","1","1","1","1","1","0","1","0","0","0","0","0","0"
"95","1765953",9028818,"1","0",57,"0",3,"1","0","1",20123,45.46254,9.18641,"Entire home/apt",6,3,3,6,"1",265,1,1,1,0,2,0,0,0,0,57,85,9,8,9,9,10,9,"0","1","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0"
"96","1801571",9441878,"1","1",27,"0",2,"1","0","1",20123,45.46923,9.17142,"Entire home/apt",2,3,1,2,"1",120,117,57,2,30,2,11,39,69,344,19,99,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","1","1","1","0","0","0","0"
"97","1816945",1561186,"0","1",57,"1",2,"1","1","1",20121,45.47215,9.18503,"Entire home/apt",3,3,1,2,"1",79,56,75,2,20,1,30,60,90,180,53,91,10,10,10,10,10,9,"0","1","0","0","1","1","0","0","1","0","1","1","1","1","0","0","0","0","1","0","0","0","0"
"98","1841394",1932455,"1","1",57,"0",1,"1","1","1",20123,45.46195,9.17433,"Entire home/apt",5,3,1,5,"1",75,1,63,2,30,2,26,56,86,361,8,93,9,10,10,9,10,9,"1","1","0","0","0","0","0","0","1","1","0","0","1","1","1","0","1","0","0","1","0","0","0"
"99","1847245",6910581,"1","1",47,"0",3,"1","1","1",20121,45.47912,9.18859,"Entire home/apt",2,3,2,1,"1",40,105,92,1,0,5,0,26,56,331,4,75,10,9,10,10,10,9,"0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","1","0","1","1","0","0","0","0"
"100","1902250",1616668,"1","1",57,"1",4,"1","0","1",20123,45.4595,9.1746,"Entire home/apt",4,3,1,2,"1",61,56,66,2,16,3,17,38,60,290,53,94,10,9,10,10,10,9,"1","1","0","1","1","1","1","0","1","0","1","1","1","1","0","0","1","1","0","0","0","0","0"
"101","1907780",9882677,"1","1",57,"1",3,"1","0","1",20121,45.47224,9.18602,"Entire home/apt",2,3,1,1,"1",100,1,45,1,0,2,2,11,16,36,158,99,10,10,10,10,10,10,"0","0","0","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0"
"102","1988879",10254743,"0","1",57,"1",1,"1","1","1",20123,45.46188,9.18046,"Entire home/apt",6,4,3,6,"1",289,105,4,1,0,2,17,32,52,317,41,92,10,9,10,10,10,9,"0","0","0","0","1","1","1","0","1","0","1","1","1","1","1","0","1","0","1","0","0","0","0"
"103","2036788",10451122,"1","1",57,"1",3,"1","1","1",20144,45.46079,9.16486,"Entire home/apt",2,3,1,1,"1",50,1,30,1,0,3,10,28,58,58,163,95,10,10,10,10,9,9,"0","1","0","0","0","0","0","1","1","1","1","1","1","1","1","0","1","0","1","0","0","0","0"
"104","2064953",804332,"1","1",47,"0",4,"1","1","1",20123,45.46057,9.18295,"Entire home/apt",3,3,2,3,"1",170,56,57,2,15,6,10,37,37,37,9,85,9,8,9,8,10,9,"0","0","0","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","0","0","0","0"
"105","2066529",10570196,"1","1",57,"0",1,"1","1","1",20123,45.46774,9.17223,"Entire home/apt",6,5,3,4,"1",310,105,4,4,20,2,25,53,69,157,46,98,10,10,10,10,10,10,"0","0","0","0","1","1","1","0","1","0","1","1","1","1","0","1","1","0","1","0","0","0","1"
"106","2084979",5047682,"1","1",57,"1",40,"1","1","1",20121,45.47424,9.18316,"Entire home/apt",2,3,1,2,"1",150,1,1,2,0,1,17,40,59,133,18,96,10,10,10,10,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0"
"107","2086660",5374301,"1","1",57,"1",1,"1","1","1",20123,45.46637,9.18222,"Entire home/apt",4,3,0,1,"1",80,13,45,2,30,2,29,59,89,364,53,95,10,10,10,10,10,9,"0","1","0","0","1","1","1","0","1","0","1","1","0","1","1","0","1","0","1","0","0","0","0"
"108","2090608",10670163,"1","1",57,"1",3,"1","1","1",20123,45.45872,9.1709,"Entire home/apt",2,3,1,2,"1",80,1,51,1,0,1,14,31,36,261,5,100,10,10,10,10,10,10,"1","1","0","0","1","1","0","0","1","1","1","1","0","0","1","0","1","0","1","0","0","0","0"
"109","2126218",10845439,"1","1",47,"0",1,"1","0","1",20122,45.46076,9.19366,"Entire home/apt",5,8,3,5,"1",450,66,31,2,60,2,15,29,29,29,34,98,10,10,10,10,10,9,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","1","1","1","1","0","0","1"
"110","2137508",10908423,"1","1",57,"0",2,"1","0","1",20121,45.46552,9.19111,"Entire home/apt",2,5,1,1,"1",75,1,4,1,0,30,29,59,89,364,13,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","0","1","0","1","0","0","0","0","0"
"111","2249117",11482921,"1","1",57,"0",1,"1","0","1",20121,45.46953,9.18637,"Entire home/apt",2,3,1,1,"1",114,31,1,1,0,2,25,51,69,322,113,95,10,10,10,10,10,9,"1","1","0","0","1","1","0","0","1","0","1","1","1","1","1","0","1","0","1","0","0","0","0"
"112","2258006",5056483,"1","1",54,"0",847,"1","1","1",20122,45.46367,9.2015,"Entire home/apt",5,3,2,4,"1",217,66,30,1,0,3,26,52,77,305,1,80,10,8,10,10,10,6,"1","1","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","1","0","0","0","0","1"
"113","2277182",10499061,"1","0",57,"0",1,"1","1","1",20123,45.46347,9.17622,"Entire home/apt",2,3,1,1,"1",130,48,69,2,0,2,1,10,40,315,6,97,9,10,10,10,10,9,"0","1","0","0","1","1","1","0","1","0","1","1","0","1","1","1","1","0","1","0","0","0","1"
"114","2340706",9028818,"1","0",57,"0",3,"1","0","1",20123,45.46257,9.18546,"Entire home/apt",4,3,1,4,"1",120,1,1,1,0,31,0,0,0,161,22,83,9,9,9,9,10,9,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","2341162",11957983,"1","1",57,"0",1,"1","0","1",20121,45.47981,9.18861,"Entire home/apt",4,5,2,2,"1",120,66,45,4,20,2,22,47,66,127,163,94,10,10,10,10,10,9,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0"
"116","2359370",1293727,"1","0",57,"0",0,"1","1","1",20121,45.47401,9.18963,"Entire home/apt",4,5,2,4,"1",242,66,69,4,100,3,0,0,0,192,10,95,10,10,10,10,10,10,"0","0","0","0","1","1","1","0","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0"
"117","2389266",1105076,"1","1",57,"1",2,"1","1","1",20123,45.4602,9.17515,"Entire home/apt",2,3,0,1,"1",55,1,45,1,0,6,8,21,21,225,99,97,10,10,10,10,10,10,"0","0","0","0","1","1","1","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"118","2389778",12207044,"1","0",57,"0",5,"1","1","1",20121,45.47705,9.1879,"Entire home/apt",2,3,1,1,"1",110,13,30,1,0,2,0,0,0,71,101,96,10,10,10,10,10,9,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","1","0","0","0","0"
"119","2389898",12207778,"1","1",57,"1",2,"1","1","1",20121,45.46616,9.19794,"Entire home/apt",3,3,1,2,"1",95,1,3,1,15,1,11,17,32,274,526,95,10,10,10,10,10,9,"0","1","0","0","1","1","1","0","1","1","1","1","0","1","0","0","0","0","1","0","0","0","0"
"120","2404439",1921860,"1","0",57,"1",2,"1","0","1",20123,45.45883,9.18191,"Entire home/apt",3,5,2,2,"1",240,32,21,2,80,5,0,0,0,100,6,93,10,10,10,10,10,9,"0","0","1","1","1","1","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"121","2422568",12207778,"1","1",57,"1",2,"1","1","1",20121,45.46759,9.19855,"Entire home/apt",2,3,1,1,"1",90,1,3,1,0,1,13,18,30,252,208,98,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"122","2439450",4380013,"1","1",57,"0",3,"1","1","1",20144,45.45706,9.17402,"Entire home/apt",3,3,1,2,"1",80,13,45,2,12,2,8,17,47,322,153,91,9,10,10,9,10,9,"1","1","0","0","1","1","0","0","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0"
"123","2464873",1535715,"1","1",45,"0",1,"1","1","1",20121,45.47883,9.18345,"Entire home/apt",2,3,1,2,"1",115,1,105,2,15,2,27,57,87,362,15,98,10,9,10,10,10,10,"0","1","0","0","1","1","1","0","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0"
"124","2477228",12669728,"1","1",57,"1",1,"1","0","1",20123,45.45728,9.18133,"Entire home/apt",3,5,1,2,"1",140,1,30,2,0,2,30,60,90,90,29,94,9,10,10,10,10,9,"1","1","0","0","0","1","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0"
"125","2500358",5205772,"1","1",57,"0",2,"1","0","1",20123,45.45809,9.17368,"Entire home/apt",4,5,2,4,"1",360,1,1,1,0,6,28,58,88,178,3,100,10,9,10,9,9,9,"0","0","0","0","1","1","0","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"126","2545866",3245084,"1","1",49,"0",11,"1","1","1",20123,45.46621,9.17222,"Entire home/apt",5,3,1,2,"1",120,1,20,2,10,2,28,55,76,298,56,80,8,8,9,9,10,8,"1","0","0","0","1","1","1","0","1","0","1","1","0","1","1","0","0","1","0","1","0","0","0"
"127","2562280",3983977,"1","1",57,"0",14,"1","1","1",20121,45.47131,9.19137,"Entire home/apt",2,3,1,1,"1",180,1,1,1,0,2,30,60,90,365,17,92,9,10,10,10,10,9,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"128","2598713",6569482,"1","1",57,"1",3,"1","1","1",20121,45.47315,9.18308,"Entire home/apt",4,3,2,3,"1",70,1,30,1,0,30,0,0,0,0,72,89,10,9,10,10,10,9,"1","1","0","0","1","1","0","0","1","0","0","1","1","1","1","0","1","1","0","1","1","0","0"
"129","2600990",455311,"1","1",54,"0",3,"1","0","1",20123,45.46023,9.17833,"Entire home/apt",2,3,1,1,"1",64,31,57,2,0,1,13,43,73,73,206,92,10,9,9,10,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","1"
"130","2609905",1388157,"1","1",57,"1",3,"1","1","1",20121,45.47947,9.18194,"Entire home/apt",6,5,2,3,"1",113,1,57,2,10,2,13,19,37,308,458,94,10,10,10,10,10,9,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","0","0","0","1"
"131","2623643",13437166,"1","1",57,"0",1,"1","1","1",20121,45.47859,9.19023,"Entire home/apt",2,3,1,1,"1",125,48,69,2,0,3,0,0,0,7,4,100,10,10,10,10,10,10,"0","1","0","0","0","1","1","0","1","0","1","1","1","0","1","1","0","1","0","0","0","0","0"
"132","2624636",13441795,"1","1",46,"0",1,"1","0","1",20123,45.46984,9.17042,"Entire home/apt",3,3,1,2,"1",100,48,30,2,5,2,18,48,78,353,23,95,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","0","0","1"
"133","2638727",8031037,"1","0",1,"0",2,"1","1","1",20123,45.4598,9.17736,"Entire home/apt",3,3,2,2,"1",145,56,1,2,40,3,29,59,89,364,3,87,9,9,9,10,10,9,"0","1","0","0","1","1","0","0","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0"
"134","2641099",13522667,"1","0",1,"0",2,"1","0","1",20123,45.46778,9.17721,"Entire home/apt",4,3,2,2,"1",250,1,20,1,0,7,28,58,88,363,3,50,6,3,4,8,10,4,"1","1","0","0","1","1","1","0","1","0","0","1","1","0","1","0","0","0","1","0","1","0","0"
"135","2643620",13531752,"1","1",57,"1",1,"1","1","1",20122,45.45956,9.20375,"Entire home/apt",2,3,1,1,"1",120,48,57,2,10,2,0,0,0,0,54,99,10,10,10,10,10,10,"0","0","0","0","1","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"136","2671220",13674067,"1","1",57,"1",1,"1","1","1",20122,45.45887,9.1977,"Entire home/apt",5,5,3,5,"1",89,31,55,1,39,1,8,28,34,295,371,99,10,10,10,10,10,10,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1"
"137","2689114",6569482,"1","1",57,"1",3,"1","1","1",20121,45.47483,9.18387,"Entire home/apt",3,3,1,2,"1",60,1,30,1,0,5,0,0,0,0,64,91,9,9,10,10,10,9,"1","1","0","0","1","1","0","0","1","0","0","1","1","1","1","0","1","1","0","1","1","0","0"
"138","2690670",6569482,"1","1",57,"1",3,"1","1","1",20121,45.4734,9.18382,"Entire home/apt",3,3,1,2,"1",50,1,30,2,0,30,0,0,0,0,79,88,9,9,10,10,10,9,"1","1","0","0","1","1","0","0","1","0","0","1","1","1","1","0","1","1","0","1","1","0","0"
"139","2718812",4695765,"1","1",57,"0",1,"1","0","1",20121,45.47073,9.18527,"Entire home/apt",2,3,0,1,"2",75,130,38,2,20,2,7,16,44,44,238,94,10,10,10,10,10,9,"0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","1","0","0","1","1","0","0"
"140","2719756",9028818,"1","0",57,"0",3,"1","0","1",20123,45.46092,9.18751,"Entire home/apt",4,3,1,4,"1",120,1,1,1,0,31,0,0,0,161,17,88,9,9,10,10,10,9,"0","1","0","0","0","1","0","0","1","1","1","1","1","0","0","0","0","0","1","0","0","0","0"
"141","2759420",14114588,"0","0",11,"0",1,"1","0","1",20154,45.48061,9.18367,"Entire home/apt",3,5,2,2,"1",110,31,80,2,40,2,10,40,70,345,28,94,10,9,10,10,10,9,"1","1","0","0","1","1","1","1","1","0","1","1","1","1","0","0","0","0","1","1","0","0","0"
"142","2777575",14205527,"1","1",57,"0",2,"1","1","1",20121,45.47095,9.19143,"Entire home/apt",6,5,2,3,"1",159,48,69,2,20,1,20,45,74,346,132,91,9,9,9,9,10,9,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","0","0","0"
"143","2913219",3982835,"1","0",57,"0",1,"1","1","1",20123,45.46621,9.16946,"Entire home/apt",3,3,2,2,"1",95,1,30,2,0,2,0,0,0,253,13,92,9,9,10,10,10,9,"0","0","0","0","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","0","1","0","0"
"144","2976320",15179769,"1","1",57,"1",1,"1","1","1",20122,45.45375,9.20256,"Entire home/apt",5,3,2,5,"1",130,1,1,4,40,2,17,37,46,206,79,98,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","0","0","1"
"145","3010021",11497584,"1","1",57,"1",4,"1","1","1",20123,45.45996,9.18184,"Entire home/apt",2,3,1,1,"1",240,66,80,1,0,2,9,22,35,107,37,99,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","1","1","1","1","1","0","0","1","0","1","0","0","0","1"
"146","3036637",2718914,"1","1",57,"1",29,"1","1","1",20123,45.45937,9.17993,"Entire home/apt",6,5,2,4,"1",209,105,7,1,0,3,16,43,63,331,70,92,9,10,10,9,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","1","1","0","0","0","1"
"147","3046688",15509376,"1","1",57,"1",3,"1","1","1",20121,45.47384,9.18745,"Entire home/apt",3,3,0,1,"1",90,66,38,2,10,1,12,18,19,276,358,97,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","1","0","1","0","0","0","0"
"148","3054737",1967196,"1","1",57,"0",67,"1","0","1",20121,45.47588,9.19159,"Entire home/apt",4,3,2,2,"1",80,105,85,2,10,3,12,42,69,335,78,91,9,9,10,10,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","0","0","0","0"
"149","3120799",10807562,"1","0",57,"0",2,"1","1","1",20123,45.47151,9.16952,"Entire home/apt",2,3,1,1,"1",100,1,1,1,0,3,0,0,9,284,24,98,10,10,10,10,10,10,"0","1","0","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","1","0","0","0","0"
"150","3136885",15927021,"1","1",57,"0",2,"1","0","1",20122,45.4689,9.20398,"Entire home/apt",3,3,1,2,"1",130,1,1,1,0,2,30,60,90,365,29,91,9,9,10,9,10,9,"0","1","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","1","1","1","0","0"
"151","3143196",3735952,"1","1",57,"0",11,"1","1","1",20129,45.47018,9.20227,"Entire home/apt",2,3,1,1,"2",85,13,94,1,25,1,4,13,43,318,3,100,9,10,10,10,9,10,"1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","0","0","0","1"
"152","3172593",15628978,"1","1",57,"1",9,"1","1","1",20121,45.47421,9.18749,"Entire home/apt",5,3,2,3,"1",120,66,80,1,30,3,9,15,32,298,202,97,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
"153","3181504",16131880,"1","1",57,"1",1,"1","1","1",20121,45.48053,9.18393,"Entire home/apt",2,3,0,2,"1",75,14,4,2,15,2,13,25,35,66,240,98,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","0","1","1","0","0","0","1","0","0","0","0"
"154","3236836",2718914,"1","1",57,"1",29,"1","1","1",20123,45.46816,9.18402,"Entire home/apt",4,3,1,2,"1",184,105,100,1,0,3,24,54,84,359,29,89,9,9,10,10,10,8,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","1","0","1","1","0","0","0","1"
"155","3295761",1829939,"1","1",57,"0",1,"1","1","1",20123,45.45969,9.17739,"Entire home/apt",2,4,1,1,"1",130,1,45,1,60,1,30,60,90,365,1,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","1","0","1","1","0","0","0","0","0","1","1","0","1","0"
"156","3296790",16631605,"1","1",57,"0",7,"1","1","1",20123,45.46331,9.18607,"Entire home/apt",3,3,1,3,"1",80,13,57,2,15,2,18,39,39,39,6,87,9,10,10,10,10,9,"0","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","0","0","0","0","1","0","0"
"157","3298062",16631605,"1","1",57,"0",7,"1","1","1",20123,45.46204,9.18721,"Entire home/apt",3,3,1,2,"1",75,13,57,2,15,2,18,39,39,39,17,85,9,9,10,10,10,9,"0","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","0","0","0","0","1","0","0"
"158","3298070",16631605,"1","1",57,"0",7,"1","1","1",20123,45.46282,9.18562,"Entire home/apt",3,3,1,1,"1",91,13,57,2,20,2,26,47,47,47,9,89,9,9,9,10,10,9,"0","1","0","0","1","1","1","0","1","0","1","1","0","1","1","0","0","0","0","0","1","0","0"
"159","3298322",16631605,"1","1",57,"0",7,"1","1","1",20123,45.46278,9.18507,"Entire home/apt",2,3,1,1,"1",75,13,57,1,0,2,26,47,47,47,1,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","1","1","0","1","1","0","0","0","0","0","1","0","0"
"160","3410161",10011143,"1","1",52,"1",17,"1","0","1",20121,45.46827,9.1954,"Entire home/apt",4,3,1,2,"1",95,66,57,2,15,2,30,60,90,358,104,93,10,10,10,10,10,9,"1","0","0","0","1","1","1","0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","1"
"161","3463140",11780265,"1","1",57,"0",2,"1","0","1",20121,45.47809,9.18967,"Entire home/apt",7,5,3,4,"1",185,13,69,6,35,1,24,43,73,348,124,82,9,9,9,9,10,9,"0","1","0","0","1","1","1","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"162","3518723",2218101,"1","1",57,"1",6,"1","0","1",20123,45.46215,9.18735,"Entire home/apt",2,3,0,1,"1",120,1,30,1,0,2,27,56,74,328,326,98,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","0","0","0","0"
"163","3535862",12600564,"1","1",57,"0",12,"1","1","1",20123,45.46308,9.18887,"Entire home/apt",4,3,2,2,"1",120,48,45,3,0,2,10,30,38,263,259,89,9,9,10,10,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","1","0"
"164","3702057",2848811,"1","1",57,"0",28,"1","1","1",20121,45.46734,9.1804,"Entire home/apt",7,8,4,5,"1",106,110,100,4,35,3,11,33,46,296,117,91,10,9,10,10,10,9,"0","1","0","0","0","1","1","0","1","0","1","1","0","1","1","0","0","0","1","0","0","0","1"
"165","3707774",8357264,"1","1",57,"0",3,"1","1","1",20122,45.46301,9.19465,"Entire home/apt",2,5,1,1,"1",195,100,4,1,0,2,23,49,76,76,59,97,10,10,10,10,10,10,"1","0","0","0","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","0","0","0","1"
"166","3725671",19033125,"1","0",57,"0",1,"1","0","1",20121,45.47707,9.18232,"Entire home/apt",5,3,2,3,"1",115,66,51,2,15,2,24,34,34,44,80,93,9,9,10,10,10,9,"0","0","0","0","1","1","0","0","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0"
"167","3750048",2952354,"1","1",57,"0",2,"1","1","1",20121,45.47002,9.18741,"Entire home/apt",4,3,1,4,"1",200,48,57,1,0,3,10,40,70,345,11,98,10,10,10,10,10,10,"0","0","0","0","1","1","1","0","1","0","0","1","1","1","0","0","0","0","0","1","1","0","0"
"168","3753675",15922162,"1","1",57,"0",5,"1","1","1",20121,45.46524,9.18886,"Entire home/apt",3,3,0,2,"1",135,1,1,2,25,1,0,10,22,278,9,80,9,9,9,9,10,8,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","0","1","0","0","0"
"169","3963881",20513968,"1","1",57,"1",2,"1","1","1",20123,45.46993,9.17184,"Entire home/apt",2,3,1,1,"1",70,39,63,1,38,3,8,18,48,276,123,96,10,10,10,10,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","1","1","0","0","0","0","0","0"
"170","3967100",18302309,"1","1",57,"1",1,"1","1","1",20123,45.45831,9.1861,"Entire home/apt",4,3,1,2,"1",126,48,80,2,30,2,27,54,54,270,69,99,10,10,10,10,10,10,"0","1","0","0","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0"
"171","3980793",20634122,"1","1",57,"0",1,"1","1","1",20121,45.46965,9.18613,"Entire home/apt",3,3,0,3,"1",88,1,57,1,0,1,0,2,3,134,290,92,10,10,10,10,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","1","0","0","0","0","0","0"
"172","4010336",16846677,"1","1",57,"1",2,"1","1","1",20123,45.4664,9.17335,"Entire home/apt",4,3,1,2,"1",80,1,57,2,15,2,27,55,81,81,58,95,10,10,10,9,10,9,"0","0","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","1","0","0","0","0"
"173","4010761",5710723,"1","1",57,"1",8,"1","1","1",20122,45.47238,9.20475,"Entire home/apt",2,3,0,1,"2",38,48,38,1,10,2,1,8,14,171,248,95,10,10,10,10,10,9,"0","1","0","0","1","1","1","0","1","0","1","1","0","1","1","0","1","1","0","0","0","0","0"
"174","4018122",10011143,"1","1",52,"1",17,"1","0","1",20121,45.47211,9.19275,"Entire home/apt",2,3,1,2,"1",140,1,51,2,30,1,16,35,35,35,76,97,10,10,10,10,10,9,"1","0","0","0","1","1","1","0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","1"
"175","4061472",21067200,"1","1",57,"0",2,"1","0","1",20123,45.46465,9.17887,"Entire home/apt",2,3,1,1,"1",49,1,45,1,30,1,0,8,38,38,1,80,8,6,10,10,10,10,"0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"176","4067782",2297402,"1","1",57,"1",1,"1","1","1",20122,45.4612,9.18837,"Entire home/apt",6,5,2,3,"1",207,105,57,3,30,2,6,15,24,185,183,97,10,10,10,10,10,9,"0","0","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","1","0","0","0","0"
"177","4071710",13996448,"1","1",57,"0",1,"1","0","1",20123,45.46078,9.17241,"Entire home/apt",5,3,0,2,"1",117,1,38,3,35,3,24,39,56,300,1,80,10,8,10,10,10,8,"0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","1","1","1","1","0","0","0"
"178","4072165",21120431,"1","0",1,"0",1,"1","0","1",20144,45.46476,9.16528,"Entire home/apt",5,3,1,3,"1",96,1,3,2,20,1,0,0,0,161,32,94,10,9,10,10,9,9,"0","1","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","1","0","1","0","0"
